OUR10198,02-03-2023,-126.70,Dividend Distributor OptOut Fee (0% loans)
OUR10201,12-22-22,146.19,Dividend Dealer Fee
OUR10202,12-02-2022,71.20,Dividend Dealer Fee Ensamble savings
OUR10207,01-20-23,142.77,Dividend Dealer Fee Recon
OUR10218,12-02-2022,61.38,Dividend Dealer Fee Ensamble savings
OUR10218,02-07-2024,2400.00,Check #364231 - panel install
OUR10220,02-28-23,-58.30,Stripe Fee
OUR10220,12-01-2023,-5.00,Stripe Fee
OUR10221,03-21-24,-2199.02,Net of EPC Add-On and Dealer Fee Variance
OUR10222,12-02-2022,46.11,Dividend Dealer Fee Ensamble savings
OUR10228,04-20-23,224.66,Dividend Dealer Fee
OUR10231,03-30-23,63.73,EPC Add-On Overpayment 03-20-23
OUR10232,01-04-2023,217.31,Dividend Dealer Fee Recon
OUR10233,01-11-2023,-58.30,Stripe Fee
OUR10233,03-01-2023,-5.00,Stripe Fee
OUR10235,12-22-22,237.24,Dividend Dealer Fee
OUR10237,02-03-2023,-88.30,Dividend Distributor OptOut Fee (0% loans)
OUR10241,01-30-23,345.25,Concert Dealer Fee
OUR10242,12-02-2022,73.99,Dividend Dealer Fee Ensamble savings
OUR10244,04-13-23,148.15,Dividend Dealer Fee
OUR10244,07-06-2023,-634.94,Dividend - Other Fee - Solar +
OUR10249,05-09-2024,1941.70,Stripe Payment -Down Payment
OUR10250,02-02-2023,158.95,Dividend Dealer Fee Ensamble savings
OUR10252,12-02-2022,280.00,Dividend Dealer Fee Ensamble savings
OUR10253,07-07-2023,-1035.30,Dividend - Other Fee - Solar +
OUR10254,01-04-2023,1217.95,SerFi Dealer Fee
OUR10255,02-27-23,93.58,Dividend Dealer Fee
OUR10256,07-25-23,-310.29,Concert Dealer Fee
OUR10259,12-02-2022,86.75,Dividend Dealer Fee Ensamble savings
OUR10263,03-31-23,229.65,Dividend Dealer Fee
OUR10265,02-02-2023,110.47,Dividend Dealer Fee Ensamble savings
OUR10266,02-28-23,-58.30,Stripe Fee
OUR10266,03-13-24,-5.00,Stripe Fee
OUR10267,01-04-2023,-1425.86,Dividend Dealer Fee Recon
OUR10272,02-02-2023,90.00,Dividend Dealer Fee Ensamble savings
OUR10273,12-22-22,57.17,Dividend Dealer Fee
OUR10274,01-04-2023,128.34,Dividend Dealer Fee Recon
OUR10274,04-13-23,1324.44,Refund of duplicate 12-month paid payment
OUR10278,01-30-23,669.13,Concert Dealer Fee
OUR10280,02-17-23,94.41,Dividend Dealer Fee Ensamble savings
OUR10283,02-17-23,172.86,Dividend Dealer Fee Ensamble savings
OUR10285,12-02-2022,178.00,Dividend Dealer Fee Ensamble savings
OUR10286,03-20-23,133.22,Dividend Dealer Fee
OUR10287,12-22-22,122.56,Dividend Dealer Fee
OUR10288,02-27-23,210.70,Dividend Dealer Fee
OUR10289,01-20-23,92.41,Dividend Dealer Fee Recon
OUR10290,01-28-23,1035.18,Dealer Fee 33.49%
OUR10291,07-07-2023,-896.91,Dividend - Other Fee - Solar +
OUR10291,07-25-23,209.28,Dividend Dealer Fee
OUR10293,12-02-2022,192.27,Dividend Dealer Fee Ensamble savings
OUR10294,12-02-2022,93.21,Dividend Dealer Fee Ensamble savings
OUR10295,12-02-2022,138.50,Dividend Dealer Fee Ensamble savings
OUR10298,01-28-23,-58.30,Stripe Fee
OUR10298,02-28-23,-56.77,Stripe Fee
OUR10298,03-07-2023,-58.30,Stripe Fee
OUR10298,03-13-24,116.60,Stripe Fee
OUR10299,02-27-23,107.37,Dividend Dealer Fee
OUR10300,02-02-2023,121.35,Dividend Dealer Fee Ensamble savings
OUR10301,03-21-24,-2111.55,Net of EPC Add-On and Dealer Fee Variance
OUR10305,12-22-22,290.55,Dividend Dealer Fee
OUR10308,01-20-23,234.16,Dividend Dealer Fee Recon
OUR10309,03-07-2023,145.51,Dividend Dealer Fee
OUR10312,01-30-23,534.54,Concert Dealer Fee
OUR10314,12-02-2022,132.90,Dividend Dealer Fee Ensamble savings
OUR10314,01-04-2023,4854.70,"Loan fee update , cash payment for SL back up"
OUR10314,11-23-23,2000.00,Check #3830 Battery
OUR10316,02-17-23,150.06,Dividend Dealer Fee Ensamble savings
OUR10319,01-04-2023,70.72,Dividend Dealer Fee Recon
OUR10323,01-20-23,131.05,Dividend Dealer Fee Recon
OUR10325,02-02-2023,135.32,Dividend Dealer Fee Ensamble savings
OUR10329,12-22-22,92.66,Dividend Dealer Fee
OUR10333,03-21-24,-2023.56,Net of EPC Add-On and Dealer Fee Variance
OUR10335,02-28-23,554.79,Concert Dealer Fee
OUR10339,02-02-2023,178.96,Dividend Dealer Fee Ensamble savings
OUR10340,12-22-22,241.38,Dividend Dealer Fee
OUR10341,02-02-2023,128.45,Dividend Dealer Fee Ensamble savings
OUR10343,04-13-23,214.99,Dividend Dealer Fee
OUR10343,07-05-2023,-921.38,Dividend - Other Fee - Solar +
OUR10351,06-15-23,142.61,Dividend Dealer Fee
OUR10352,02-27-23,109.48,Dividend Dealer Fee
OUR10353,01-05-2023,-166.82,Stripe Fee
OUR10357,01-20-23,115.74,Dividend Dealer Fee Recon
OUR10359,11-22-22,450.00,Offsetting Concert Loan Fee Difference
OUR10362,01-20-23,163.16,Dividend Dealer Fee Recon
OUR10364,12-02-2022,166.03,Dividend Dealer Fee Ensamble savings
OUR10366,12-02-2022,107.35,Dividend Dealer Fee Ensamble savings
OUR10367,01-28-23,426.78,Dealer Fee 24.74%
OUR10368,01-18-24,154.23,Dividend Dealer Fee
OUR10371,03-23-23,-58.30,Stripe Fee
OUR10373,02-02-2023,126.10,Dividend Dealer Fee Ensamble savings
OUR10374,12-22-22,82.79,Dividend Dealer Fee
OUR10379,01-30-23,547.48,Concert Dealer Fee
OUR10380,07-07-2023,-838.81,Dividend - Other Fee - Solar +
OUR10380,07-25-23,195.71,Dividend Dealer Fee
OUR10383,01-04-2023,179.62,Dividend Dealer Fee Recon
OUR10383,07-10-2023,975.00,Check #173 - BN Payment- Service Revenue
OUR10384,12-02-2022,68.91,Dividend Dealer Fee Ensamble savings
OUR10386,01-04-2023,61.41,Dividend Dealer Fee Recon
OUR10389,01-30-23,304.65,Concert Dealer Fee
OUR10390,02-28-23,-58.30,Stripe Fee
OUR10391,02-02-2023,199.50,Dividend Dealer Fee Ensamble savings
OUR10393,12-02-2022,86.81,Dividend Dealer Fee Ensamble savings
OUR10397,03-17-23,215.01,Dividend Dealer Fee
OUR10398,02-27-23,113.03,Dividend Dealer Fee
OUR10399,02-27-23,142.40,Dividend Dealer Fee
OUR10401,12-02-2022,70.73,Dividend Dealer Fee Ensamble savings
OUR10403,07-06-2023,-1017.97,Dividend - Other Fee - Solar +
OUR10404,12-02-2022,112.80,Dividend Dealer Fee Ensamble savings
OUR10405,02-27-23,151.63,Dividend Dealer Fee
OUR10406,01-04-2023,133.00,Dividend Dealer Fee Recon
OUR10407,12-22-22,72.63,Dividend Dealer Fee
OUR10409,01-20-23,83.06,Dividend Dealer Fee Recon
OUR10410,01-20-23,170.44,Dividend Dealer Fee Recon
OUR10411,01-04-2023,153.21,Dividend Dealer Fee Recon
OUR10412,03-21-24,-1094.85,Net of EPC Add-On and Dealer Fee Variance
OUR10413,12-22-22,99.67,Dividend Dealer Fee
OUR10418,03-10-2023,198.60,Dividend Dealer Fee
OUR10420,11-30-22,468.68,Concert Dealer Fee
OUR10421,01-04-2023,222.53,Dividend Dealer Fee Recon
OUR10422,12-09-2022,-58.30,Stripe Fee
OUR10424,01-22-24,-95.80,Contract Amount Change Order
OUR10425,12-02-2022,101.91,Dividend Dealer Fee Ensamble savings
OUR10431,12-02-2022,212.58,Dividend Dealer Fee Ensamble savings
OUR10432,12-01-2022,116.45,Dividend Dealer Fee
OUR10433,01-04-2023,44.97,Dividend Dealer Fee Recon
OUR10435,03-31-23,103.96,Dividend Dealer Fee
OUR10436,12-22-22,163.75,Dividend Dealer Fee
OUR10437,01-04-2023,290.50,Dividend Dealer Fee Recon
OUR10439,02-02-2023,64.73,Dividend Dealer Fee Ensamble savings
OUR10440,02-28-23,-58.30,Stripe Fee
OUR10444,11-30-22,445.78,Concert Dealer Fee
OUR10445,02-27-23,160.11,Dividend Dealer Fee
OUR10446,02-02-2023,111.46,Dividend Dealer Fee Ensamble savings
OUR10447,05-02-2024,561.22,Concert Dealer Fee Variance
OUR10451,12-20-22,317.03,Concert Dealer Fee
OUR10453,12-02-2022,198.19,Dividend Dealer Fee Ensamble savings
OUR10455,11-28-22,0,OWE Cash Offset
OUR10455,01-06-2023,-58.30,CASH Recon
OUR10457,11-30-22,450.00,Concert Dealer Fee
OUR10459,05-08-2024,-58.30,Down Payment
OUR10460,06-15-23,84.46,Dividend Dealer Fee
OUR10461,02-02-2023,96.29,Dividend Dealer Fee Ensamble savings
OUR10462,01-30-23,550.00,Concert Dealer Fee
OUR10463,03-01-2023,397.49,Dividend Dealer Fee
OUR10466,12-22-22,172.50,Dividend Dealer Fee
OUR10467,02-17-23,170.07,Dividend Dealer Fee Ensamble savings
OUR10469,07-05-2023,-5.00,"Stripe Fee (DP 52,000, received 51,995)"
OUR10472,12-02-2022,232.15,Dividend Dealer Fee Ensamble savings
OUR10474,01-22-24,-2214.31,Dealer Fee + EPC Add-On
OUR10477,02-02-2023,104.51,Dividend Dealer Fee Ensamble savings
OUR10478,02-17-23,179.56,Dividend Dealer Fee Ensamble savings
OUR10481,01-20-23,90.57,Dividend Dealer Fee Recon
OUR10483,02-17-23,190.39,Dividend Dealer Fee Ensamble savings
OUR10484,01-04-2023,131.00,Dividend Dealer Fee Recon
OUR10488,02-02-2023,130.39,Dividend Dealer Fee Ensamble savings
OUR10492,07-07-2023,-849.06,Dividend - Other Fee - Solar +
OUR10492,07-25-23,-2066.04,Dividend Dealer Fee
OUR10493,01-04-2023,79.61,Dividend Dealer Fee Recon
OUR10494,01-30-23,251.91,Concert Dealer Fee
OUR10496,02-17-23,60.65,Dividend Dealer Fee Ensamble savings
OUR10497,01-20-23,89.72,Dividend Dealer Fee Recon
OUR10501,12-22-22,109.17,Dividend Dealer Fee
OUR10503,02-17-23,138.60,Dividend Dealer Fee Ensamble savings
OUR10505,07-06-2023,-847.44,Dividend - Other Fee - Solar +
OUR10506,12-22-22,147.75,Dividend Dealer Fee
OUR10508,12-29-22,439.32,Concert Dealer Fee
OUR10509,06-15-23,69.18,Dividend Dealer Fee
OUR10511,01-30-23,691.65,Concert Dealer Fee
OUR10513,02-27-23,154.08,Dividend Dealer Fee
OUR10514,12-02-2022,141.01,Dividend Dealer Fee Ensamble savings
OUR10516,12-29-22,549.62,Concert Dealer Fee
OUR10518,02-27-23,163.75,Dividend Dealer Fee
OUR10519,02-02-2023,155.56,Dividend Dealer Fee Ensamble savings
OUR10520,06-15-23,89.84,Dividend Dealer Fee
OUR10521,12-02-2022,152.84,Dividend Dealer Fee Ensamble savings
OUR10522,01-04-2023,119.85,Dividend Dealer Fee Recon
OUR10523,01-20-23,169.89,Dividend Dealer Fee Recon
OUR10524,01-20-23,98.18,Dividend Dealer Fee Recon
OUR10525,12-22-22,86.31,Dividend Dealer Fee
OUR10526,02-17-23,262.69,Dividend Dealer Fee Ensamble savings
OUR10527,12-01-2023,-63.30,Stripe Fee
OUR10535,02-27-23,180.37,Dividend Dealer Fee
OUR10536,01-30-23,402.04,Concert Dealer Fee
OUR10537,03-10-2023,297.06,Concert Dealer Fee Variance
OUR10538,02-02-2023,100.41,Dividend Dealer Fee Ensamble savings
OUR10542,01-04-2023,150.42,Dividend Dealer Fee Recon
OUR10545,02-15-23,-676.02,Stripe Fee
OUR10546,02-27-23,155.70,Dividend Dealer Fee
OUR10547,02-17-23,143.02,Dividend Dealer Fee Ensamble savings
OUR10548,12-02-2022,94.62,Dividend Dealer Fee Ensamble savings
OUR10552,02-28-23,400.00,Concert Dealer Fee
OUR10555,12-22-22,131.39,Dividend Dealer Fee
OUR10557,03-01-2023,4933.10,"Dividend Dealer Fee 18.65%, not 26%"
OUR10559,12-22-22,198.69,Dividend Dealer Fee
OUR10560,04-13-23,153.90,Dividend Dealer Fee
OUR10561,12-22-22,155.34,Dividend Dealer Fee
OUR10567,02-27-23,175.91,Dividend Dealer Fee
OUR10568,02-17-23,550.00,Concert Dealer Fee
OUR10569,01-22-24,-5464.33,Dealer Fee + EPC Add-On
OUR10571,02-28-23,-58.30,Stripe Fee
OUR10574,02-27-23,934.01,Dividend Dealer Fee
OUR10576,03-02-2023,-695.72,Concert Dealer Fee
OUR10577,04-13-23,149.96,Dividend Dealer Fee
OUR10578,12-22-22,149.61,Dividend Dealer Fee
OUR10579,12-22-22,420.00,Dividend Dealer Fee
OUR10580,03-07-2023,-58.30,Stripe Fee
OUR10581,02-28-23,-58.30,Stripe Fee
OUR10581,03-22-23,-5.00,Stripe Fee
OUR10581,07-11-2023,-5.00,Stripe Fee
OUR10582,01-04-2023,256.87,Dividend Dealer Fee Recon
OUR10584,06-15-23,108.07,Dividend Dealer Fee
OUR10586,01-04-2023,172.40,Dividend Dealer Fee Recon
OUR10590,02-17-23,102.04,Dividend Dealer Fee Ensamble savings
OUR10591,12-22-22,230.85,Dividend Dealer Fee
OUR10592,01-04-2023,177.39,Dividend Dealer Fee Recon
OUR10593,12-22-22,167.94,Dividend Dealer Fee
OUR10596,01-04-2023,67.61,Dividend Dealer Fee Recon
OUR10597,12-22-22,302.44,Dividend Dealer Fee
OUR10598,03-01-2023,3121.75,Concert Dealer Fee
OUR10599,12-22-22,166.01,Dividend Dealer Fee
OUR10601,12-02-2022,129.64,Dividend Dealer Fee Ensamble savings
OUR10602,02-27-23,154.33,Dividend Dealer Fee
OUR10605,01-20-23,222.99,Dividend Dealer Fee Recon
OUR10607,03-07-2023,506.21,Goodlleap Recon
OUR10609,12-22-22,138.79,Dividend Dealer Fee
OUR10612,01-04-2023,144.96,Dividend Dealer Fee Recon
OUR10613,04-20-23,79.99,Dividend Dealer Fee
OUR10614,03-21-24,-3419.61,Net of EPC Add-On and Dealer Fee Variance
OUR10615,12-22-22,58.63,Dividend Dealer Fee
OUR10617,12-30-22,1312.50,GoodLeap Dealer Fee Recon
OUR10618,06-15-23,181.69,Dividend Dealer Fee
OUR10619,03-21-24,-1757.28,Net of EPC Add-On and Dealer Fee Variance
OUR10622,11-28-22,2000.00,OWE Cash Offset
OUR10626,02-17-23,81.00,Dividend Dealer Fee Ensamble savings
OUR10627,02-02-2023,322.16,Dividend Dealer Fee Ensamble savings
OUR10628,04-13-23,79.99,Dividend Dealer Fee
OUR10629,02-27-23,96.59,Dividend Dealer Fee
OUR10630,01-04-2023,383.15,Dividend Dealer Fee Recon
OUR10633,12-29-22,489.50,Concert Dealer Fee
OUR10634,03-20-23,89.58,Dividend Dealer Fee
OUR10637,03-07-2023,-328.79,Goodlleap Recon
OUR10638,01-04-2023,495.19,SLF Dealer Fee Recon
OUR10640,02-27-23,114.08,Dividend Dealer Fee
OUR10642,12-30-22,-166.13,GoodLeap Dealer Fee Recon
OUR10644,02-02-2023,128.38,Dividend Dealer Fee Ensamble savings
OUR10646,02-02-2023,116.20,Dividend Dealer Fee Ensamble savings
OUR10649,01-04-2023,87.26,Dividend Dealer Fee Recon
OUR10651,03-31-23,160.61,Dividend Dealer Fee
OUR10659,04-13-23,157.50,Dividend Dealer Fee
OUR10661,03-01-2023,187.58,Dividend Dealer Fee
OUR10662,12-22-22,154.74,Dividend Dealer Fee
OUR10664,02-02-2023,156.08,Dividend Dealer Fee Ensamble savings
OUR10670,12-22-22,152.64,Dividend Dealer Fee
OUR10673,01-04-2023,129.27,Dividend Dealer Fee Recon
OUR10674,02-17-23,120.60,Dividend Dealer Fee Ensamble savings
OUR10678,01-04-2023,85.89,Dividend Dealer Fee Recon
OUR10681,02-27-23,177.46,Dividend Dealer Fee
OUR10682,02-03-2023,210.97,Dividend Dealer Fee Ensamble savings
OUR10684,12-02-2022,146.50,Dividend Dealer Fee Ensamble savings
OUR10685,03-07-2023,249.39,Dividend Dealer Fee
OUR10686,12-22-22,135.27,Dividend Dealer Fee
OUR10691,04-13-23,160.45,Dividend Dealer Fee
OUR10691,07-06-2023,-687.64,Dividend - Other Fee - Solar +
OUR10692,03-21-24,144.92,Net of EPC Add-On and Dealer Fee Variance
OUR10693,03-30-23,1641.62,EPC Add-On Overpayment 03-20-23
OUR10695,03-17-23,152.11,Dividend Dealer Fee
OUR10696,01-04-2023,212.44,Dividend Dealer Fee Recon
OUR10699,03-07-2023,125.12,Dividend Dealer Fee
OUR10701,06-15-23,169.84,Dividend Dealer Fee
OUR10702,12-22-22,136.42,Dividend Dealer Fee
OUR10704,01-20-23,246.58,Dividend Dealer Fee Recon
OUR10705,01-04-2023,123.79,Dividend Dealer Fee Recon
OUR10710,01-04-2023,108.28,Dividend Dealer Fee Recon
OUR10712,07-25-23,-2220.95,Dividend Dealer Fee
OUR10713,03-10-2023,58.94,Dividend Dealer Fee
OUR10715,12-30-22,-562.50,GoodLeap Dealer Fee Recon
OUR10716,04-13-23,65.44,Dividend Dealer Fee
OUR10718,01-04-2023,127.78,Dividend Dealer Fee Recon
OUR10719,02-17-23,147.10,Dividend Dealer Fee Ensamble savings
OUR10724,03-30-23,1530.08,EPC Add-On Overpayment 03-20-23
OUR10725,02-27-23,145.13,Dividend Dealer Fee
OUR10726,03-01-2023,111.47,Dividend Dealer Fee
OUR10729,02-02-2023,86.30,Dividend Dealer Fee Ensamble savings
OUR10731,07-06-2023,-1288.13,Dividend - Other Fee - Solar +
OUR10734,03-07-2023,4019.18,SLF Dealer Fee is 29.24% and not 44.50%
OUR10735,01-22-24,-90.23,Contract Amount Change Order
OUR10740,01-20-23,87.86,Dividend Dealer Fee Recon
OUR10742,02-02-2023,266.20,Dividend Dealer Fee Ensamble savings
OUR10745,02-27-23,208.58,Dividend Dealer Fee
OUR10747,04-13-23,51.97,Dividend Dealer Fee
OUR10748,02-28-23,-58.30,Stripe Fee
OUR10748,12-01-2023,-1793.66,Stripe Fee
OUR10752,03-07-2023,91.86,Dividend Dealer Fee
OUR10754,01-04-2023,175.00,Dividend Dealer Fee Recon
OUR10760,07-25-23,-340.07,GoodLeap Dealer Fee
OUR10767,03-20-23,73.78,Dividend Dealer Fee
OUR10768,03-31-23,106.93,Dividend Dealer Fee
OUR10769,04-20-23,279.92,Dividend Dealer Fee
OUR10770,12-29-22,402.16,Concert Dealer Fee
OUR10772,03-07-2023,77.36,Dividend Dealer Fee
OUR10774,02-28-23,-58.30,Stripe Fee
OUR10775,03-20-23,161.90,Dividend Dealer Fee
OUR10776,12-29-22,404.93,Concert Dealer Fee
OUR10777,01-28-23,1072.78,Dealer Fee 30.99%
OUR10779,04-13-23,1316.03,"GoodLeap Dealer Fee should be 35.99%, not 40.49%"
OUR10784,02-21-23,4383.74,Dividend Dealer Fee
OUR10786,03-01-2023,141.82,Dividend Dealer Fee
OUR10787,07-25-23,-487.20,GoodLeap Dealer Fee
OUR10789,01-04-2023,189.30,Dividend Dealer Fee Recon
OUR10790,01-04-2023,148.09,Dividend Dealer Fee Recon
OUR10793,07-25-23,-69.32,Dividend Dealer Fee
OUR10795,01-04-2023,104.22,Dividend Dealer Fee Recon
OUR10796,01-04-2023,156.14,Dividend Dealer Fee Recon
OUR10797,02-27-23,129.73,Dividend Dealer Fee
OUR10801,01-20-23,-52.77,Dividend Dealer Fee Recon
OUR10802,02-17-23,97.80,Dividend Dealer Fee Ensamble savings
OUR10804,02-03-2023,142.73,Dividend Dealer Fee Ensamble savings
OUR10806,04-13-23,170.35,Dividend Dealer Fee
OUR10807,02-02-2023,73.29,Dividend Dealer Fee Ensamble savings
OUR10813,01-20-23,137.35,Dividend Dealer Fee Recon
OUR10814,01-20-23,-47.01,Dividend Dealer Fee Recon
OUR10817,02-28-23,-5.00,Stripe Fee
OUR10817,03-22-23,-5.00,Stripe Fee
OUR10817,12-01-2023,-5.00,Stripe Fee
OUR10820,03-07-2023,75.66,Dividend Dealer Fee
OUR10823,12-22-22,74.80,Dividend Dealer Fee
OUR10826,02-28-23,73.67,Dividend Dealer Fee
OUR10828,01-20-23,91.49,Dividend Dealer Fee Recon
OUR10829,07-05-2023,-827.37,Dividend - Other Fee - Solar +
OUR10829,08-23-23,193.06,Dividend Dealer Fee Variance
OUR10834,01-04-2023,178.11,Dividend Dealer Fee Recon
OUR10837,12-30-22,-375.00,GoodLeap Dealer Fee Recon
OUR10840,02-17-23,157.28,Dividend Dealer Fee Ensamble savings
OUR10845,01-04-2023,88.88,Dividend Dealer Fee Recon
OUR10848,08-23-23,68.08,Dividend Dealer Fee Variance
OUR10852,03-07-2023,-66.30,Stripe Fee
OUR10853,06-15-23,140.80,Dividend Dealer Fee
OUR10855,12-22-22,261.68,Dividend Dealer Fee
OUR10861,02-02-2023,119.79,Dividend Dealer Fee Ensamble savings
OUR10862,03-07-2023,-383.34,Goodlleap Recon
OUR10863,02-27-23,159.50,Dividend Dealer Fee
OUR10864,02-27-23,220.70,Dividend Dealer Fee
OUR10867,01-20-23,-45.33,Dividend Dealer Fee Recon
OUR10870,03-07-2023,85.63,Dividend Dealer Fee
OUR10872,05-09-2024,2000.00,Downpayment
OUR10872,05-09-2024,200.00,Cancellation Fee
OUR10873,07-25-23,-1661.48,Dividend Dealer Fee
OUR10874,08-23-23,146.64,Dividend Dealer Fee Variance
OUR10876,12-30-22,-358.92,GoodLeap Dealer Fee Recon
OUR10877,02-17-23,200.85,Dividend Dealer Fee Ensamble savings
OUR10878,03-01-2023,113.64,Dividend Dealer Fee
OUR10879,02-27-23,127.27,Dividend Dealer Fee
OUR10881,02-28-23,-5.00,Stripe Fee
OUR10881,07-11-2023,-5.00,Stripe Fee
OUR10882,01-04-2023,260.83,Dividend Dealer Fee Recon
OUR10887,11-28-22,0,OWE Cash Offset
OUR10887,01-06-2023,-58.30,CASH Recon
OUR10888,02-19-23,-246.44,GoodLeap Dealer Fee
OUR10889,01-04-2023,146.53,Dividend Dealer Fee Recon
OUR10890,03-07-2023,166.37,Dividend Dealer Fee
OUR10892,03-01-2023,160.10,Dividend Dealer Fee
OUR10893,03-07-2023,89.88,Dividend Dealer Fee
OUR10894,04-13-23,205.19,Dividend Dealer Fee
OUR10894,07-06-2023,-879.40,Dividend - Other Fee - Solar +
OUR10895,03-07-2023,869.85,Goodlleap Recon
OUR10898,02-27-23,227.28,Dividend Dealer Fee
OUR10899,12-22-22,157.90,Dividend Dealer Fee
OUR10900,01-04-2023,259.00,Dividend Dealer Fee Recon
OUR10903,02-17-23,370.11,Concert Dealer Fee
OUR10906,03-20-23,151.04,Dividend Dealer Fee
OUR10908,12-29-22,313.00,Concert Dealer Fee
OUR10909,02-21-23,-54.85,Dividend Dealer Fee
OUR10910,04-21-23,-5.00,Stripe Fee
OUR10911,01-04-2023,183.16,Dividend Dealer Fee Recon
OUR10912,03-01-2023,105.48,Dividend Dealer Fee
OUR10913,03-07-2023,101.09,Dividend Dealer Fee
OUR10915,02-27-23,207.45,Dividend Dealer Fee
OUR10916,02-28-23,-58.30,Stripe Fee
OUR10922,06-15-23,106.10,Dividend Dealer Fee
OUR10924,12-29-22,489.89,Concert Dealer Fee
OUR10925,01-20-23,97.15,Dividend Dealer Fee Recon
OUR10926,07-07-2023,-532.50,Dividend - Other Fee - Solar +
OUR10927,07-05-2023,-1133.10,Dividend - Other Fee - Solar +
OUR10927,07-25-23,264.40,Dividend Dealer Fee
OUR10928,03-01-2023,55.88,Dividend Dealer Fee
OUR10930,03-20-23,82.34,Dividend Dealer Fee
OUR10934,03-07-2023,-348.55,Goodlleap Recon
OUR10936,01-18-24,240.31,Dividend Dealer Fee
OUR10939,01-24-23,-58.30,Stripe Fee
OUR10940,01-04-2023,146.57,Dividend Dealer Fee Recon
OUR10943,07-25-23,351.30,Dividend Dealer Fee
OUR10944,01-04-2023,211.26,Dividend Dealer Fee Recon
OUR10950,03-29-24,6000.00,Check #5100 - removal and reinstall
OUR10951,02-17-23,162.81,Dividend Dealer Fee Ensamble savings
OUR10955,01-20-23,145.57,Dividend Dealer Fee Recon
OUR10957,01-04-2023,97.90,Dividend Dealer Fee Recon
OUR10959,01-20-23,190.08,Dividend Dealer Fee Recon
OUR10960,12-22-22,125.21,Dividend Dealer Fee
OUR10961,03-07-2023,-184.29,Goodlleap Recon
OUR10962,01-20-23,127.59,Dividend Dealer Fee Recon
OUR10965,01-04-2023,127.56,Dividend Dealer Fee Recon
OUR10968,05-09-2024,1500.00,Stripe Payment - Derate (Installment 1 out of 4)
OUR10973,01-20-23,91.42,Dividend Dealer Fee Recon
OUR10974,02-27-23,83.65,Dividend Dealer Fee
OUR10975,02-02-2023,173.96,Dividend Dealer Fee Ensamble savings
OUR10976,07-25-23,-4972.09,Dividend Dealer Fee
OUR10977,03-24-23,122.45,Dividend Dealer Fee
OUR10978,03-31-23,217.60,Dividend Dealer Fee
OUR10979,02-27-23,162.80,Dividend Dealer Fee
OUR10982,02-17-23,-817.87,Concert Dealer Fee
OUR10983,03-22-23,1046.08,Dealer Fee in GoodLeap is 35.99%
OUR10985,01-20-23,209.17,Dividend Dealer Fee Recon
OUR10986,02-19-23,-146.10,GoodLeap Dealer Fee
OUR10989,01-04-2023,100.56,Dividend Dealer Fee Recon
OUR10990,03-07-2023,-58.30,Stripe Fee
OUR10991,06-15-23,184.47,Dividend Dealer Fee
OUR10991,09-29-23,4199.00,Stripe Payment - Solar Panels Removal Only (21 counts)
OUR10992,01-04-2023,150.53,Dividend Dealer Fee Recon
OUR10993,01-20-23,-67.50,Dividend Dealer Fee Recon
OUR10994,01-04-2023,85.07,Dividend Dealer Fee Recon
OUR10995,03-17-23,206.16,Dividend Dealer Fee
OUR10997,01-04-2023,106.74,Dividend Dealer Fee Recon
OUR10998,03-10-2023,114.37,Dividend Dealer Fee
OUR10999,03-17-23,110.08,Dividend Dealer Fee
OUR11003,03-07-2023,168.12,Dividend Dealer Fee
OUR11004,07-25-23,,Dividend Dealer Fee
OUR11004,01-18-24,440.39,Dividend Dealer Fee
OUR11005,04-20-23,90.74,Dividend Dealer Fee
OUR11006,01-20-23,127.59,Dividend Dealer Fee Recon
OUR11007,01-20-23,110.51,Dividend Dealer Fee Recon
OUR11008,03-24-23,1984.04,Dividend Dealer Fee
OUR11009,02-03-2023,-49.29,Dividend Dealer Fee Variance
OUR11012,01-20-23,161.46,Dividend Dealer Fee Recon
OUR11013,02-02-2023,328.03,Dividend Dealer Fee Ensamble savings
OUR11014,03-24-23,228.00,Dividend Dealer Fee
OUR11016,03-07-2023,186.70,Dividend Dealer Fee
OUR11019,01-20-23,90.38,Dividend Dealer Fee Recon
OUR11021,01-18-24,1403.92,Dividend Dealer Fee
OUR11024,08-25-23,-8.00,Stripe Fee
OUR11026,01-04-2023,50.64,Dividend Dealer Fee Recon
OUR11027,03-17-23,89.54,Dividend Dealer Fee
OUR11031,07-10-2023,-1782.04,Dividend - Other Fee - Solar +
OUR11031,07-25-23,415.82,Dividend Dealer Fee
OUR11033,03-10-2023,2753.53,Dividend Dealer Fee
OUR11035,04-20-23,124.88,Dividend Dealer Fee
OUR11036,01-20-23,114.77,Dividend Dealer Fee Recon
OUR11037,03-07-2023,699.88,SLF Dealer Fee
OUR11044,01-20-23,1872.62,Dividend Dealer Fee Recon
OUR11044,03-10-2023,970.00,Bird Netting
OUR11045,01-04-2023,135.90,Dividend Dealer Fee Recon
OUR11047,03-17-23,1535.37,GoodLeap Dealer Fee
OUR11049,02-03-2023,233.76,Dividend Dealer Fee Ensamble savings
OUR11052,02-19-23,-301.29,GoodLeap Dealer Fee
OUR11053,02-27-23,218.13,Dividend Dealer Fee
OUR11054,04-13-23,145.76,Dividend Dealer Fee
OUR11055,04-13-23,210.74,Dividend Dealer Fee
